ms,bs,cs,fs,max_logLs,min_logLs,mean_logLs,median_logLs,std_logLs,transit_multiplicities_all
-0.19999999999999996,0.6000000000000001,3981071705.5349693,0.6000000000000001,-50265.87772198218,-52465.25952888198,-51125.716836723026,-50900.85139942581,647.9498974360482,"[[934, 234, 129, 74, 39, 11], [943, 225, 111, 79, 46, 14], [908, 208, 122, 80, 46, 6], [939, 219, 124, 95, 43, 16], [956, 237, 117, 95, 36, 6], [913, 247, 106, 82, 37, 6], [966, 220, 124, 84, 33, 11], [860, 252, 115, 68, 35, 12], [895, 223, 115, 69, 40, 7]]"
-0.19999999999999996,0.6000000000000001,3981071705.5349693,0.7000000000000001,-47331.44279651164,-49521.22460341147,-48187.615244585846,-47964.7164739553,644.411867207867,"[[934, 234, 129, 74, 39, 11], [943, 225, 111, 79, 46, 14], [908, 208, 122, 80, 46, 6], [939, 219, 124, 95, 43, 16], [956, 237, 117, 95, 36, 6], [913, 247, 106, 82, 37, 6], [966, 220, 124, 84, 33, 11], [860, 252, 115, 68, 35, 12], [895, 223, 115, 69, 40, 7]]"
-0.19999999999999996,0.6000000000000001,3981071705.5349693,0.8,-44808.75441719257,-46988.93622409237,-45661.26019860009,-45440.32809463619,640.8762262613913,"[[934, 234, 129, 74, 39, 11], [943, 225, 111, 79, 46, 14], [908, 208, 122, 80, 46, 6], [939, 219, 124, 95, 43, 16], [956, 237, 117, 95, 36, 6], [913, 247, 106, 82, 37, 6], [966, 220, 124, 84, 33, 11], [860, 252, 115, 68, 35, 12], [895, 223, 115, 69, 40, 7]]"
-0.19999999999999996,0.6000000000000001,3981071705.5349693,0.9,-42600.54497817023,-44771.12678507003,-43449.38409291111,-43230.418655613896,637.343014360036,"[[934, 234, 129, 74, 39, 11], [943, 225, 111, 79, 46, 14], [908, 208, 122, 80, 46, 6], [939, 219, 124, 95, 43, 16], [956, 237, 117, 95, 36, 6], [913, 247, 106, 82, 37, 6], [966, 220, 124, 84, 33, 11], [860, 252, 115, 68, 35, 12], [895, 223, 115, 69, 40, 7]]"
-0.19999999999999996,0.6000000000000001,3981071705.5349693,1.0,-40640.400840999115,-42801.38264789892,-41485.5732890733,-41268.57451844274,633.8122721262271,"[[934, 234, 129, 74, 39, 11], [943, 225, 111, 79, 46, 14], [908, 208, 122, 80, 46, 6], [939, 219, 124, 95, 43, 16], [956, 237, 117, 95, 36, 6], [913, 247, 106, 82, 37, 6], [966, 220, 124, 84, 33, 11], [860, 252, 115, 68, 35, 12], [895, 223, 115, 69, 40, 7]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.1,-84955.97508945907,-86776.17667222001,-85701.66911504697,-85635.90720717402,519.2372234971995,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.2,-71263.21904085754,-73072.02062361847,-72002.0019553343,-71934.95115857244,516.6222897490411,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.30000000000000004,-63315.18629704559,-65112.58787980653,-64047.05810041127,-63978.71841476052,514.0171153842787,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.4,-57719.16299225599,-59505.164575016905,-58444.12368451054,-58374.49510997091,511.4218495453416,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.5,-53411.90941606253,-55186.51099882347,-54129.95899720598,-54059.041533777454,508.836643844334,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.6000000000000001,-49919.830248444036,-51683.03183120498,-50630.968718476375,-50558.76236615898,506.2616523963939,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.7000000000000001,-46990.29532297352,-48742.09690573446,-47694.52268189475,-47621.02744068844,503.6970318529377,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.8,-44472.50694365442,-46212.90852641536,-45169.823191464544,-45095.03906136937,501.1429414346478,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,0.9,-42269.19750463211,-43998.19908739304,-42959.60264133111,-42883.52962234701,498.5995429641399,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,6309573444.801943,1.0,-40313.95336746099,-42031.55495022193,-40997.447393048875,-40920.0854851759,496.0670008983799,"[[959, 228, 112, 89, 20, 10], [938, 208, 112, 94, 31, 5], [896, 247, 112, 68, 45, 5], [976, 207, 126, 69, 29, 13], [959, 251, 135, 81, 29, 8], [942, 215, 116, 69, 39, 9], [925, 240, 113, 84, 44, 11], [984, 224, 139, 88, 42, 10], [951, 223, 104, 70, 47, 10]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.1,-84692.80395915445,-86192.44558598727,-85462.3323633303,-85489.30969317087,455.98227163117457,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.2,-71000.34791055288,-72493.18953738573,-71763.66520361762,-71790.95364456932,453.944857825663,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.30000000000000004,-63052.615166740965,-64538.656793573784,-63809.72134869459,-63837.320900757404,451.9180088411967,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.4,-57456.89186195136,-58936.133488784166,-58207.786932793875,-58235.6975959678,449.90186746424854,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.5,-53149.9382857579,-54622.3799125907,-53894.6222454893,-53922.84401977434,447.89657829106534,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.6000000000000001,-49658.15911813942,-51123.80074497224,-50396.63196675971,-50425.16485215586,445.9022877336166,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.7000000000000001,-46728.92419266889,-48187.76581950171,-47461.18593017807,-47490.02992668535,443.919144024554,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.8,-44211.435813349795,-45663.47744018261,-44937.486439747874,-44966.641547366235,441.947297221188,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,0.9,-42008.42637432747,-43453.668001160295,-42728.26588961444,-42757.73210834393,439.98689920829383,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.6000000000000001,10000000000.0,1.0,-40053.48223715636,-41491.92386398916,-40767.1106413322,-40796.88797117279,438.03810369983097,"[[979, 241, 104, 63, 42, 4], [997, 242, 107, 89, 39, 16], [937, 227, 130, 81, 39, 5], [980, 211, 118, 88, 49, 7], [970, 209, 106, 74, 42, 9], [923, 244, 129, 82, 36, 8], [958, 218, 128, 65, 55, 7], [946, 195, 99, 75, 50, 8], [945, 249, 119, 61, 32, 14]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.1,-87295.42011508004,-89768.01205170756,-88167.07083646422,-88208.7681235673,667.6220788741083,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.2,-73624.96406647848,-76094.55600310599,-74495.58145452935,-74531.81207496574,666.6545181250879,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.30000000000000004,-65699.23132266651,-68165.82325929405,-66568.81537738406,-66599.5793311538,665.6978290032757,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.4,-60125.50801787691,-62589.09995450445,-60994.05873926112,-61019.3560263642,664.7520584469298,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.5,-55840.55444168347,-58301.146378310994,-56708.07182973434,-56727.90245017074,663.817253124566,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.6000000000000001,-52370.77527406499,-54828.3672106925,-53237.25932878252,-53251.62328255225,662.8934594253624,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.7000000000000001,-49463.54034859448,-51918.132285222004,-50328.99106997866,-50337.88835708173,661.9807234494682,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.8,-46968.05196927536,-49419.643905902914,-47832.46935732624,-47835.89997776263,661.0790909982708,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,0.9,-44787.04253025306,-47235.634466880605,-45650.426584970584,-45648.390538740336,660.1886075646729,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,100000000.0,1.0,-42854.09839308192,-45299.69032970945,-43716.44911446613,-43708.94640156921,659.3093183232952,"[[764, 389, 266, 173, 71, 17], [839, 382, 256, 155, 72, 17], [821, 357, 290, 176, 67, 18], [821, 363, 256, 189, 77, 13], [828, 346, 239, 157, 79, 13], [829, 324, 252, 150, 71, 19], [846, 362, 246, 166, 71, 13], [868, 351, 227, 171, 81, 12], [857, 366, 259, 138, 83, 24]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.1,-87023.13315322342,-88804.81696720756,-87947.94454784294,-87767.13424604751,625.6987265122602,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.2,-73346.07710462186,-75126.36091860599,-74271.62183257472,-74086.17819744593,623.5575440561502,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.30000000000000004,-65413.74436080992,-67192.62817479408,-66340.02242209612,-66149.94545363402,621.4348956922703,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.4,-59833.42105602029,-61610.90487000446,-60760.43245063985,-60565.72214884439,619.3309719877034,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.5,-55541.86747982686,-57317.951293811006,-56469.61220777972,-56270.268572650944,617.2459644151932,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.6000000000000001,-52065.488312208385,-53840.17212619252,-52993.96637349457,-52789.98940503245,615.1800653100607,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.7000000000000001,-49151.65338673784,-50924.93720072202,-50080.864781357384,-49872.25447956194,613.1334678252341,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.8,-46649.56500741876,-48421.4488214029,-47579.50973537163,-47366.266100242836,611.1063658843176,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,0.9,-44461.95556839645,-46232.43938238057,-45392.63362968264,-45174.75666122051,609.0989541328458,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,158489319.2461111,1.0,-42522.41143122531,-44291.495245209466,-43453.822825844836,-43239.080788400875,607.1114278874701,"[[812, 343, 249, 128, 81, 14], [850, 385, 230, 149, 69, 21], [865, 351, 210, 148, 69, 18], [868, 375, 250, 144, 89, 9], [881, 322, 218, 130, 78, 15], [848, 329, 207, 127, 78, 16], [817, 364, 227, 149, 72, 11], [815, 343, 225, 130, 88, 15], [803, 379, 209, 152, 71, 16]]"
-0.19999999999999996,0.7000000000000001,251188643.1509582,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[846, 333, 203, 140, 83, 19], [811, 301, 209, 125, 76, 19], [906, 310, 204, 162, 63, 12], [897, 350, 213, 137, 66, 17], [848, 316, 228, 157, 64, 20], [845, 328, 212, 154, 60, 17], [860, 322, 186, 141, 59, 13], [869, 324, 235, 147, 64, 17], [846, 334, 239, 147, 58, 21]]"
